entity,soc
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/mapred/TestJobHistoryParsing.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/mapred/TestJobHistory.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/mapred/TestJobDirCleanup.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/mapred/TestJobClient.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/mapred/TestJavaSerialization.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/mapred/TestInputPath.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/mapred/TestIndexCache.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/mapred/TestIFileStreams.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/mapred/TestGetSplitHosts.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/mapred/TestFileOutputFormat.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/mapred/TestFileOutputCommitter.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/mapred/TestFileInputFormatPathFilter.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/mapred/TestFileInputFormat.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/mapred/TestFieldSelection.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/mapred/TestCustomOutputCommitter.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/mapred/TestCounters.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/mapred/TestControlledMapReduceJob.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/mapred/TestCompressedEmptyMapOutputs.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/mapred/TestComparators.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/mapred/TestCommandLineJobSubmission.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/mapred/TestCollect.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/mapred/TestClusterMapReduceTestCase.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/mapred/TestClusterMRNotification.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/mapred/TestBadRecords.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/mapred/SortValidator.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/mapred/ReliabilityTest.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/mapred/NotificationTestCase.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/mapred/MiniMRCluster.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/mapred/MRCaching.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/mapred/MRBench.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/mapred/HadoopTestCase.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/mapred/GenericMRLoadGenerator.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/mapred/EmptyInputFormat.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/mapred/DummyMemoryCalculatorPlugin.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/mapred/ControlledMapReduceJob.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/mapred/ClusterMapReduceTestCase.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/mapred/BigMapOutput.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/log/TestLogLevel.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/ipc/TestSocketFactory.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/ipc/TestRPC.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/ipc/TestIPCServerResponder.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/ipc/TestIPC.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/io/serializer/TestWritableSerialization.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/io/retry/UnreliableInterface.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/io/retry/UnreliableImplementation.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/io/retry/TestRetryProxy.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/io/file/tfile/TestTFileNoneCodecsStreams.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/io/file/tfile/TestTFileLzoCodecsStreams.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/io/file/tfile/TestTFileLzoCodecsByteArrays.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/io/compress/TestCodecFactory.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/io/compress/TestCodec.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/io/TestWritableUtils.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/io/TestWritableName.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/io/TestWritable.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/io/TestVersionedWritable.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/io/TestUTF8.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/io/TestTextNonUTF8.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/io/TestText.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/io/TestSortedMapWritable.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/io/TestSetFile.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/io/TestSequenceFileSerialization.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/io/TestSequenceFileMergeProgress.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/io/TestSequenceFile.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/io/TestMapWritable.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/io/TestMapFile.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/io/TestMD5Hash.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/io/TestGenericWritable.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/io/TestDefaultStringifier.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/io/TestBytesWritable.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/io/TestBloomMapFile.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/io/TestArrayWritable.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/io/TestArrayFile.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/io/RandomDatum.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/io/FileBench.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/http/TestServletFilter.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/http/TestGlobalFilter.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/hdfs/server/namenode/TestUnderReplicatedBlocks.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/hdfs/server/namenode/TestStartup.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/hdfs/server/namenode/TestReplicationPolicy.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/hdfs/server/namenode/TestPendingReplication.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/hdfs/server/namenode/TestOverReplicatedBlocks.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/hdfs/server/namenode/TestNodeCount.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/hdfs/server/namenode/TestNamenodeCapacityReport.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/hdfs/server/namenode/TestNameEditsConfigs.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/hdfs/server/namenode/TestNNThroughputBenchmark.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/hdfs/server/namenode/TestHost2NodesMap.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/hdfs/server/namenode/TestHeartbeatHandling.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/hdfs/server/namenode/TestFsck.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/hdfs/server/namenode/TestFileLimit.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/hdfs/server/namenode/TestEditLog.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/hdfs/server/namenode/TestDatanodeDescriptor.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/hdfs/server/namenode/TestCheckpoint.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/hdfs/server/namenode/NNThroughputBenchmark.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/hdfs/server/namenode/FileNameGenerator.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/hdfs/server/namenode/CreateEditsLog.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/hdfs/server/datanode/TestSimulatedFSDataset.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/hdfs/server/datanode/TestInterDatanodeProtocol.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/hdfs/server/datanode/TestDiskError.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/hdfs/server/datanode/TestDataNodeMetrics.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/hdfs/server/datanode/TestBlockReplacement.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/hdfs/server/datanode/SimulatedFSDataset.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/hdfs/server/common/TestDistributedUpgrade.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/hdfs/server/balancer/TestBalancer.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/hdfs/hadoop-dfs-dir.txt,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/hdfs/hadoop-14-dfs-dir.tgz,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/hdfs/UpgradeUtilities.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/hdfs/TestSmallBlock.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/hdfs/TestSetrepIncreasing.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/hdfs/TestSetrepDecreasing.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/hdfs/TestSetTimes.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/hdfs/TestSeekBug.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/hdfs/TestSafeMode.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/hdfs/TestRestartDFS.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/hdfs/TestReplication.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/hdfs/TestRenameWhileOpen.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/hdfs/TestQuota.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/hdfs/TestPread.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/hdfs/TestModTime.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/hdfs/TestMissingBlocksAlert.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/hdfs/TestLocalDFS.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/hdfs/TestLeaseRecovery2.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/hdfs/TestLeaseRecovery.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/hdfs/TestLease.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/hdfs/TestInjectionForSimulatedStorage.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/hdfs/TestHDFSTrash.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/hdfs/TestHDFSServerPorts.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/hdfs/TestHDFSFileSystemContract.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/hdfs/TestGetBlocks.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/hdfs/TestFileStatus.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/hdfs/TestFileCreationNamenodeRestart.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/hdfs/TestFileCreationEmpty.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/hdfs/TestFileCreationDelete.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/hdfs/TestFileCreationClient.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/hdfs/TestFileCreation.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/hdfs/TestFileCorruption.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/hdfs/TestFileAppend3.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/hdfs/TestFileAppend2.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/hdfs/TestFileAppend.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/hdfs/TestFSOutputSummer.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/hdfs/TestFSInputChecker.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/hdfs/TestDistributedFileSystem.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/hdfs/TestDefaultNameNodePort.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/hdfs/TestDecommission.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/hdfs/TestDatanodeReport.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/hdfs/TestDatanodeDeath.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/hdfs/TestDatanodeBlockScanner.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/hdfs/TestDataTransferProtocol.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/hdfs/TestDFSUpgradeFromImage.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/hdfs/TestDFSUpgrade.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/hdfs/TestDFSStorageStateRecovery.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/hdfs/TestDFSStartupVersions.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/hdfs/TestDFSShellGenericOptions.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/hdfs/TestDFSShell.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/hdfs/TestDFSRollback.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/hdfs/TestDFSPermission.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/hdfs/TestDFSMkdirs.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/hdfs/TestDFSFinalize.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/hdfs/TestCrcCorruption.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/hdfs/TestBlocksScheduledCounter.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/hdfs/TestAbandonBlock.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/hdfs/NNBenchWithoutMR.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/hdfs/NNBench.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/hdfs/MiniDFSCluster.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/hdfs/DataNodeCluster.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/hdfs/DFSTestUtil.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/hdfs/BenchmarkThroughput.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/hdfs/AppendTestUtil.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/fs/s3native/TestInMemoryNativeS3FileSystemContract.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/fs/s3native/NativeS3FileSystemContractBaseTest.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/fs/s3native/Jets3tNativeS3FileSystemContractTest.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/fs/s3native/InMemoryNativeFileSystemStore.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/fs/s3/TestS3FileSystem.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/fs/s3/TestS3Credentials.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/fs/s3/TestInMemoryS3FileSystemContract.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/fs/s3/TestINode.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/fs/s3/S3FileSystemContractBaseTest.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/fs/s3/Jets3tS3FileSystemContractTest.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/fs/s3/InMemoryFileSystemStore.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/fs/permission/TestFsPermission.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/fs/loadGenerator/TestLoadGenerator.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/fs/loadGenerator/StructureGenerator.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/fs/loadGenerator/LoadGenerator.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/fs/loadGenerator/DataGenerator.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/fs/kfs/TestKosmosFileSystem.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/fs/kfs/KFSEmulationImpl.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/fs/ftp/TestFTPFileSystem.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/fs/TestUrlStreamHandler.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/fs/TestTruncatedInputBug.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/fs/TestTrash.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/fs/TestPath.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/fs/TestLocalFileSystemPermission.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/fs/TestLocalFileSystem.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/fs/TestLocalDirAllocator.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/fs/TestHarFileSystem.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/fs/TestGlobPaths.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/fs/TestGlobExpander.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/fs/TestGetFileBlockLocations.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/fs/TestFileSystem.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/fs/TestDisableCache.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/fs/TestDU.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/fs/TestDFSIO.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/fs/TestCopyFiles.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/fs/TestChecksumFileSystem.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/fs/IOMapperBase.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/fs/FileSystemContractBaseTest.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/fs/DistributedFSCheck.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/fs/DFSCIOTest.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/fs/AccumulatingReducer.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/filecache/TestDistributedCache.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/conf/TestNoDefaultsJobConf.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/conf/TestConfiguration.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/cli/util/TokenComparator.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/cli/util/SubstringComparator.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/cli/util/RegexpComparator.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/cli/util/ExactComparator.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/cli/util/ComparatorData.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/cli/util/ComparatorBase.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/cli/util/CommandExecutor.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/cli/util/CLITestData.java,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/cli/testConf.xsl,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/cli/testConf.xml,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/cli/clitest_data/data60bytes,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/cli/clitest_data/data30bytes,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/cli/clitest_data/data15bytes,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/cli/clitest_data/data120bytes,2150
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/cli/TestCLI.java,2150
frameworks/hadoop-0.20.2/src/test/mapred-site.xml,2150
frameworks/hadoop-0.20.2/src/test/log4j.properties,2150
frameworks/hadoop-0.20.2/src/test/lib/mina-core-2.0.0-M2-20080407.124109-12.jar,2150
frameworks/hadoop-0.20.2/src/test/lib/ftpserver-server-1.0.0-SNAPSHOT.jar,2150
frameworks/hadoop-0.20.2/src/test/lib/ftpserver-core-1.0.0-SNAPSHOT.jar,2150
frameworks/hadoop-0.20.2/src/test/lib/ftplet-api-1.0.0-SNAPSHOT.jar,2150
frameworks/hadoop-0.20.2/src/test/hdfs-site.xml,2150
frameworks/hadoop-0.20.2/src/test/hadoop-site.xml,2150
frameworks/hadoop-0.20.2/src/test/hadoop-policy.xml,2150
frameworks/hadoop-0.20.2/src/test/findbugsExcludeFile.xml,2150
frameworks/hadoop-0.20.2/src/test/ddl/test.jr,2150
frameworks/hadoop-0.20.2/src/test/ddl/string.jr,2150
frameworks/hadoop-0.20.2/src/test/ddl/int.jr,2150
frameworks/hadoop-0.20.2/src/test/ddl/buffer.jr,2150
frameworks/hadoop-0.20.2/src/test/core-site.xml,2150
frameworks/hadoop-0.20.2/src/test/checkstyle.xml,2150
frameworks/hadoop-0.20.2/src/test/checkstyle-noframes-sorted.xsl,2150
frameworks/hadoop-0.20.2/src/test/bin/test-patch.sh,2150
frameworks/hadoop-0.20.2/src/saveVersion.sh,2150
frameworks/hadoop-0.20.2/src/native/src/org_apache_hadoop.h,2150
frameworks/hadoop-0.20.2/src/native/src/org/apache/hadoop/io/compress/zlib/org_apache_hadoop_io_compress_zlib.h,2150
frameworks/hadoop-0.20.2/src/native/src/org/apache/hadoop/io/compress/zlib/ZlibDecompressor.c,2150
frameworks/hadoop-0.20.2/src/native/src/org/apache/hadoop/io/compress/zlib/ZlibCompressor.c,2150
frameworks/hadoop-0.20.2/src/native/src/org/apache/hadoop/io/compress/zlib/Makefile.in,2150
frameworks/hadoop-0.20.2/src/native/src/org/apache/hadoop/io/compress/zlib/Makefile.am,2150
frameworks/hadoop-0.20.2/src/native/packageNativeHadoop.sh,2150
frameworks/hadoop-0.20.2/src/native/lib/Makefile.in,2150
frameworks/hadoop-0.20.2/src/native/lib/Makefile.am,2150
frameworks/hadoop-0.20.2/src/native/configure.ac,2150
frameworks/hadoop-0.20.2/src/native/configure,2150
frameworks/hadoop-0.20.2/src/native/config/missing,2150
frameworks/hadoop-0.20.2/src/native/config/ltmain.sh,2150
frameworks/hadoop-0.20.2/src/native/config/install-sh,2150
frameworks/hadoop-0.20.2/src/native/config/depcomp,2150
frameworks/hadoop-0.20.2/src/native/config/config.sub,2150
frameworks/hadoop-0.20.2/src/native/config/config.guess,2150
frameworks/hadoop-0.20.2/src/native/config.h.in,2150
frameworks/hadoop-0.20.2/src/native/aclocal.m4,2150
frameworks/hadoop-0.20.2/src/native/acinclude.m4,2150
frameworks/hadoop-0.20.2/src/native/README,2150
frameworks/hadoop-0.20.2/src/native/NEWS,2150
frameworks/hadoop-0.20.2/src/native/Makefile.in,2150
frameworks/hadoop-0.20.2/src/native/Makefile.am,2150
frameworks/hadoop-0.20.2/src/native/INSTALL,2150
frameworks/hadoop-0.20.2/src/native/ChangeLog,2150
frameworks/hadoop-0.20.2/src/native/COPYING,2150
frameworks/hadoop-0.20.2/src/native/AUTHORS,2150
frameworks/hadoop-0.20.2/src/mapred/org/apache/hadoop/mapreduce/lib/reduce/LongSumReducer.java,2150
frameworks/hadoop-0.20.2/src/mapred/org/apache/hadoop/mapreduce/lib/reduce/IntSumReducer.java,2150
frameworks/hadoop-0.20.2/src/mapred/org/apache/hadoop/mapreduce/lib/partition/HashPartitioner.java,2150
frameworks/hadoop-0.20.2/src/mapred/org/apache/hadoop/mapreduce/lib/output/TextOutputFormat.java,2150
frameworks/hadoop-0.20.2/src/mapred/org/apache/hadoop/mapreduce/lib/output/SequenceFileOutputFormat.java,2150
frameworks/hadoop-0.20.2/src/mapred/org/apache/hadoop/mapreduce/lib/output/NullOutputFormat.java,2150
frameworks/hadoop-0.20.2/src/mapred/org/apache/hadoop/mapreduce/lib/output/FileOutputFormat.java,2150
frameworks/hadoop-0.20.2/src/mapred/org/apache/hadoop/mapreduce/lib/output/FileOutputCommitter.java,2150
frameworks/hadoop-0.20.2/src/mapred/org/apache/hadoop/mapreduce/lib/map/TokenCounterMapper.java,2150
frameworks/hadoop-0.20.2/src/mapred/org/apache/hadoop/mapreduce/lib/map/MultithreadedMapper.java,2150
frameworks/hadoop-0.20.2/src/mapred/org/apache/hadoop/mapreduce/lib/map/InverseMapper.java,2150
frameworks/hadoop-0.20.2/src/mapred/org/apache/hadoop/mapreduce/lib/input/TextInputFormat.java,2150
frameworks/hadoop-0.20.2/src/mapred/org/apache/hadoop/mapreduce/lib/input/SequenceFileRecordReader.java,2150
frameworks/hadoop-0.20.2/src/mapred/org/apache/hadoop/mapreduce/lib/input/SequenceFileInputFormat.java,2150
frameworks/hadoop-0.20.2/src/mapred/org/apache/hadoop/mapreduce/lib/input/LineRecordReader.java,2150
frameworks/hadoop-0.20.2/src/mapred/org/apache/hadoop/mapreduce/lib/input/InvalidInputException.java,2150
