entity,added,deleted,commits
{src/third_party => third_party}/gtest-1.5.0/include/gtest/gtest-spi.h,0,0,1
{src/third_party => third_party}/zookeeper-3.3.1/src/java/generated/org/apache/zookeeper/proto/ConnectRequest.java,0,0,1
third_party/{boto-1.9b => boto-2.0b2}/boto/vpc/customergateway.py,0,0,1
frameworks/hadoop-0.20.2/bin/start-balancer.sh,0,25,1
{src/third_party => third_party}/zookeeper-3.3.1/docs/zookeeperStarted.html,0,0,1
frameworks/{hadoop-0.20.0 => hadoop-0.20.2}/src/contrib/thriftfs/gen-perl/ThriftHadoopFileSystem.pm,0,0,1
third_party/boost-1.37.0/boost/type_traits/is_same.hpp,0,103,1
frameworks/{hadoop-0.20.0 => hadoop-0.20.2}/src/test/org/apache/hadoop/mapred/TestClusterMRNotification.java,0,0,1
frameworks/{hadoop-0.20.0 => hadoop-0.20.2}/src/contrib/eclipse-plugin/resources/download.png,0,0,1
src/third_party/{glog-0.3.0 => glog-0.3.1}/packages/deb.sh,0,0,1
third_party/zookeeper-3.3.1/contrib/bookkeeper/src/java/org/apache/bookkeeper/bookie/BookieException.java,0,81,1
frameworks/hadoop-0.20.2/src/contrib/hod/bin/ringmaster,0,349,1
frameworks/{hadoop-0.20.0 => hadoop-0.20.2}/src/examples/python/pyAbacus/compile,0,0,1
src/third_party/{zookeeper-3.3.0 => zookeeper-3.3.1}/docs/skin/images/remove.jpg,0,0,1
{src/third_party => third_party}/gtest-1.5.0/src/gtest-typed-test.cc,0,0,1
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/hdfs/TestFileCreationNamenodeRestart.java,0,24,1
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/mapred/join/TestTupleWritable.java,0,174,1
third_party/libprocess/third_party/libev-3.8/autogen.sh,0,6,1
{src/third_party/zookeeper-3.3.1/recipes/queue => third_party/zookeeper-3.3.1/src/recipes/lock}/src/c/tests/Util.h,0,0,1
{src => third_party/libprocess}/third_party/boost-1.37.0/boost/mpl/insert_range.hpp,0,0,1
frameworks/hadoop-0.20.2/src/core/org/apache/hadoop/security/SecurityUtil.java,0,159,1
frameworks/hadoop-0.20.2/src/contrib/hod/testing/__init__.py,0,15,1
third_party/boost-1.37.0/boost/mpl/map/aux_/begin_end_impl.hpp,0,50,1
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/io/TestMapFile.java,0,92,1
frameworks/hadoop-0.20.2/src/mapred/org/apache/hadoop/mapred/LineRecordReader.java,0,174,1
src/third_party/{zookeeper-3.3.0 => zookeeper-3.3.1}/src/java/main/org/apache/zookeeper/server/PurgeTxnLog.java,0,0,1
{src/third_party => third_party}/gtest-1.5.0/test/gtest_color_test.py,0,0,1
third_party/boto-2.0b2/boto/ec2/elb/__init__.py,0,238,1
{src/third_party/libprocess/third_party => third_party}/boost-1.37.0/boost/mpl/size_fwd.hpp,0,0,1
third_party/libprocess/third_party/boost-1.37.0/boost/range/const_reverse_iterator.hpp,0,32,1
third_party/zookeeper-3.3.1/src/contrib/zooinspector/licences/epl-v10.html,0,261,1
{src/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/bcc => third_party/libprocess/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/bcc_pre590}/shift_right.hpp,0,0,1
{src => third_party/libprocess}/third_party/boost-1.37.0/boost/variant/detail/substitute.hpp,0,0,1
src/third_party/{zookeeper-3.3.0/src => zookeeper-3.3.1}/contrib/bookkeeper/src/java/org/apache/bookkeeper/bookie/FileInfo.java,0,0,1
third_party/libprocess/third_party/boost-1.37.0/boost/mpl/aux_/contains_impl.hpp,0,61,1
third_party/zookeeper-3.3.1/lib/cobertura/README.txt,0,3,1
{src/third_party => third_party}/zookeeper-3.3.1/src/java/main/org/apache/zookeeper/server/quorum/Vote.java,0,0,1
src/third_party/{zookeeper-3.3.0 => zookeeper-3.3.1}/src/java/generated/org/apache/zookeeper/proto/SyncResponse.java,0,0,1
src/third_party/{zookeeper-3.3.0 => zookeeper-3.3.1/src}/contrib/bookkeeper/test/org/apache/bookkeeper/test/LedgerRecoveryTest.java,0,0,1
{src/third_party => third_party}/zookeeper-3.3.1/src/c/tests/MocksBase.cc,0,0,1
third_party/boost-1.37.0/boost/detail/lightweight_test.hpp,0,75,1
src/third_party/{zookeeper-3.2.2 => zookeeper-3.3.0}/src/c/tests/PthreadMocks.cc,0,0,1
frameworks/{hadoop-0.20.0 => hadoop-0.20.2}/src/benchmarks/gridmix/webdatasort/webdata_sort.medium,0,0,1
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/hdfs/TestDFSPermission.java,0,992,1
{src/third_party/gtest-1.5.0 => third_party/glog-0.3.1}/m4/acx_pthread.m4,0,0,1
third_party/boost-1.37.0/boost/mpl/transform_view.hpp,0,46,1
third_party/libprocess/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/plain/fold_impl.hpp,0,180,1
{src/third_party => third_party}/bottle-0.5.6/test/test_environ.py,0,0,1
{src/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/no_ttp => third_party/libprocess/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/dmc}/iter_fold_if_impl.hpp,0,0,1
src/third_party/{zookeeper-3.2.2 => zookeeper-3.3.0}/src/java/main/org/apache/zookeeper/server/util/SerializeUtils.java,0,0,1
frameworks/hadoop-0.20.2/src/core/org/apache/hadoop/io/compress/Decompressor.java,0,97,1
frameworks/hadoop-0.20.2/conf/capacity-scheduler.xml.template,0,98,1
third_party/boost-1.37.0/boost/is_scalar.hpp,0,55,1
third_party/zookeeper-3.3.1/src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/LedgerMetadata.java,0,179,1
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/hdfs/server/namenode/TestUnderReplicatedBlocks.java,0,44,1
{src => third_party/libprocess}/third_party/boost-1.37.0/boost/preprocessor/iteration/detail/iter/forward2.hpp,0,0,1
src/third_party/{zookeeper-3.2.2/src => zookeeper-3.3.0}/contrib/zkperl/ZooKeeper.pm,0,0,1
third_party/boto-2.0b2/boto/manage/server.py,0,556,1
{src/third_party/libprocess/third_party => third_party}/boost-1.37.0/boost/mpl/vector/aux_/preprocessed/plain/vector10.hpp,0,0,1
frameworks/{hadoop-0.20.0 => hadoop-0.20.2}/src/c++/libhdfs/m4/apsupport.m4,0,0,1
src/third_party/zookeeper-3.2.2/docs/images/zookeeper_small.gif,0,0,1
src/third_party/{zookeeper-3.3.0 => zookeeper-3.3.1}/docs/skin/prototype.js,0,0,1
src/third_party/{zookeeper-3.2.2/src/docs/src/documentation/resources => zookeeper-3.3.0/docs}/images/favicon.ico,0,0,1
third_party/{boto-1.8d => boto-1.9b}/boto/ec2/cloudwatch/datapoint.py,0,0,1
{src/third_party/libprocess/third_party => third_party}/boost-1.37.0/boost/mpl/aux_/numeric_op.hpp,0,0,1
third_party/zookeeper-3.3.1/src/java/generated/org/apache/zookeeper/server/persistence/FileHeader.java,0,140,1
frameworks/hadoop-0.20.2/src/core/org/apache/hadoop/io/compress/bzip2/CBZip2OutputStream.java,0,2081,1
third_party/zookeeper-3.3.1/docs/api/org/apache/zookeeper/data/package-frame.html,0,40,1
{src/third_party => third_party}/zookeeper-3.3.1/docs/api/org/apache/zookeeper/server/quorum/QuorumPeerMain.html,0,0,1
third_party/libprocess/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/mwcw/apply_fwd.hpp,0,52,1
{src => third_party/libprocess}/third_party/boost-1.37.0/boost/mpl/front_fwd.hpp,0,0,1
ec2/deploy.amazon64-old/root/ephemeral-hdfs/conf/hadoop-env.sh,0,66,1
third_party/libprocess/third_party/boost-1.37.0/boost/preprocessor/arithmetic/detail/div_base.hpp,0,61,1
frameworks/{hadoop-0.20.0/src/contrib/eclipse-plugin => hadoop-0.20.2/src/contrib/hod}/ivy/libraries.properties,0,0,1
{src => third_party/libprocess}/third_party/boost-1.37.0/boost/preprocessor/detail/dmc/auto_rec.hpp,0,0,1
third_party/{gtest-1.5.0 => gmock-1.5.0/gtest}/samples/sample1_unittest.cc,0,0,1
{src/third_party/libprocess/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/plain => third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/bcc551}/set_c.hpp,0,0,1
{src/third_party/libprocess/third_party/boost-1.37.0/boost => third_party/boost-1.37.0/boost/type_traits}/make_signed.hpp,0,0,1
{src/third_party/libprocess/third_party => third_party}/boost-1.37.0/boost/mpl/set/aux_/empty_impl.hpp,0,0,1
src/{ => detector}/zookeeper.hpp,0,0,1
third_party/glog-0.3.1/packages/deb/control,0,23,1
{src/third_party => third_party}/boto-1.8d/boto/mashups/interactive.py,0,0,1
third_party/libprocess/third_party/boost-1.37.0/boost/mpl/integral_c.hpp,0,51,1
frameworks/{hadoop-0.20.0 => hadoop-0.20.2}/src/contrib/streaming/src/test/org/apache/hadoop/streaming/UlimitApp.java,0,0,1
{src/third_party => third_party}/zookeeper-3.3.1/docs/api/org/apache/zookeeper/data/package-tree.html,0,0,1
{src/third_party => third_party}/boto-1.8d/boto/sdb/db/manager/xmlmanager.py,0,0,1
third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/no_ttp/quote.hpp,0,11,1
{src/third_party/libprocess/third_party/boost-1.37.0/boost/type_traits => third_party/boost-1.37.0/boost}/detail/type_trait_def.hpp,0,0,1
third_party/zookeeper-3.3.1/src/docs/src/documentation/resources/images/zkperfRW-3.2.jpg,0,0,1
third_party/libprocess/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/dmc/vector.hpp,0,323,1
third_party/libprocess/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/plain/apply_fwd.hpp,0,52,1
{src/third_party => third_party}/zookeeper-3.3.1/src/java/systest/org/apache/zookeeper/test/system/NoAvailableContainers.java,0,0,1
{src/third_party/libprocess/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/gcc => third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/mwcw}/iter_fold_impl.hpp,0,0,1
third_party/libprocess/third_party/boost-1.37.0/boost/preprocessor/list.hpp,0,35,1
{src/third_party => third_party}/libprocess/record-process.hpp,0,0,1
third_party/libprocess/third_party/boost-1.37.0/boost/type_traits/msvc/remove_const.hpp,0,143,1
{src/third_party => third_party}/gtest-1.5.0/src/gtest-port.cc,0,0,1
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/hdfs/TestFileStatus.java,0,144,1
third_party/boost-1.37.0/boost/mpl/aux_/config/dtp.hpp,0,46,1
src/third_party/{zookeeper-3.3.0 => zookeeper-3.3.1/src}/contrib/zktreeutil/README.txt,0,0,1
frameworks/{hadoop-0.20.0 => hadoop-0.20.2}/src/core/org/apache/hadoop/ipc/VersionedProtocol.java,0,0,1
frameworks/{hadoop-0.20.0 => hadoop-0.20.2}/src/contrib/test/core-site.xml,0,0,1
third_party/{boto-1.8d => boto-1.9b}/boto/sqs/20070501/queue.py,0,0,1
third_party/libprocess/third_party/boost-1.37.0/boost/preprocessor/repetition/enum_params.hpp,0,41,1
{src/third_party/glog-0.3.1 => third_party/gtest-1.5.0/build-aux}/ltmain.sh,0,0,1
third_party/libprocess/third_party/boost-1.37.0/boost/detail/spinlock_w32.hpp,0,113,1
third_party/boost-1.37.0/boost/variant/detail/substitute.hpp,0,231,1
{src/third_party/zookeeper-3.3.1 => third_party/zookeeper-3.3.1/src}/contrib/zkfuse/README.txt,0,0,1
{src/third_party/boost-1.37.0/boost => third_party/libprocess/third_party/boost-1.37.0/boost/type_traits}/msvc/remove_all_extents.hpp,0,0,1
src/third_party/{zookeeper-3.3.0 => zookeeper-3.3.1}/src/c/src/zk_log.c,0,0,1
src/third_party/{zookeeper-3.2.2 => zookeeper-3.3.0/src}/contrib/zkfuse/src/Makefile.am,0,0,1
third_party/boto-1.9b/boto/pyami/installers/ubuntu/mysql.py,0,109,1
frameworks/hadoop-0.20.2/src/core/org/apache/hadoop/fs/Seekable.java,0,41,1
{src/third_party/libprocess/third_party => third_party}/boost-1.37.0/boost/mpl/aux_/logical_op.hpp,0,0,1
src/third_party/{zookeeper-3.2.2 => zookeeper-3.3.0}/src/docs/src/documentation/content/xdocs/zookeeperOver.xml,0,0,1
{src/third_party => third_party}/zookeeper-3.3.1/src/c/tests/CollectionUtil.h,0,0,1
{src => third_party/libprocess}/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/msvc70/modulus.hpp,0,0,1
frameworks/torque/mesos-hpl/8node/HPL.dat,0,31,1
frameworks/hadoop-0.20.2/src/contrib/hod/hodlib/Common/types.py,0,1266,1
third_party/{boto-1.8d => boto-1.9b}/boto/mapreduce/pdb_delete,0,0,1
third_party/boost-1.37.0/boost/detail/sp_counted_base_solaris.hpp,0,113,1
{src => third_party/libprocess}/third_party/boost-1.37.0/boost/mpl/aux_/config/eti.hpp,0,0,1
{src => third_party/libprocess}/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/msvc60/apply_wrap.hpp,0,0,1
{src/third_party/libprocess/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/no_ttp => third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/mwcw}/bind_fwd.hpp,0,0,1
frameworks/hadoop-0.20.2/src/core/org/apache/hadoop/net/SocketIOWithTimeout.java,0,455,1
{src => third_party/libprocess}/third_party/boost-1.37.0/boost/utility.hpp,0,0,1
third_party/{boto-1.9b => boto-2.0b2}/boto/fps/__init__.py,0,0,1
{src/third_party/libprocess/third_party => third_party}/boost-1.37.0/boost/preprocessor/control/if.hpp,0,0,1
{src/third_party/zookeeper-3.3.1 => third_party/zookeeper-3.3.1/src}/contrib/bookkeeper/src/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java,0,0,1
frameworks/hadoop-0.20.2/src/contrib/eclipse-plugin/resources/Components/Tool.png,0,0,1
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/cli/util/ComparatorBase.java,0,39,1
third_party/zookeeper-3.3.1/docs/images/zkcomponents.jpg,0,0,1
src/third_party/{zookeeper-3.3.0 => zookeeper-3.3.1}/src/c/acinclude.m4,0,0,1
frameworks/{hadoop-0.20.0 => hadoop-0.20.2}/src/core/org/apache/hadoop/security/SecurityUtil.java,0,0,1
third_party/boost-1.37.0/boost/detail/atomic_count.hpp,0,119,1
{src/third_party => third_party}/zookeeper-3.3.1/src/java/test/org/apache/zookeeper/test/HierarchicalQuorumTest.java,0,0,1
frameworks/hadoop-0.20.2/src/docs/src/documentation/content/xdocs/hdfs_user_guide.xml,0,489,1
frameworks/hadoop-0.20.0/src/docs/cn/src/documentation/resources/images/architecture.gif,0,0,1
{src/third_party/zookeeper-3.3.1 => third_party/zookeeper-3.3.1/src}/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/LedgerOpenOp.java,0,0,1
{src/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/no_ttp => third_party/libprocess/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/bcc551}/and.hpp,0,0,1
third_party/zookeeper-3.3.1/src/java/generated/org/apache/zookeeper/proto/ReplyHeader.java,0,140,1
frameworks/hadoop-0.20.2/src/contrib/index/src/java/org/apache/hadoop/contrib/index/mapred/IndexUpdateReducer.java,0,143,1
third_party/libprocess/{ => src}/tokenize.hpp,0,0,1
src/ec2/deploy.lucid64/root/{nexus-ec2 => mesos-ec2}/slaves,0,0,1
frameworks/hadoop-0.20.2/src/contrib/hod/testing/testHadoop.py,0,123,1
third_party/libprocess/third_party/boost-1.37.0/boost/mpl/set/set10_c.hpp,0,45,1
{src/third_party => third_party}/glog-0.3.1/src/glog/log_severity.h,0,0,1
frameworks/{hadoop-0.20.0 => hadoop-0.20.2}/src/core/org/apache/hadoop/io/NullWritable.java,0,0,1
frameworks/{hadoop-0.20.0 => hadoop-0.20.2}/src/core/org/apache/hadoop/security/authorize/ServiceAuthorizationManager.java,0,0,1
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/mapred/lib/TestMultipleInputs.java,0,85,1
frameworks/{hadoop-0.20.0 => hadoop-0.20.2}/src/core/org/apache/hadoop/record/meta/FieldTypeInfo.java,0,0,1
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/mapred/MiniMRCluster.java,0,700,1
src/third_party/{zookeeper-3.3.0/src => zookeeper-3.3.1}/contrib/bookkeeper/test/org/apache/bookkeeper/test/LoopbackClient.java,0,0,1
frameworks/{hadoop-0.20.0 => hadoop-0.20.2}/src/contrib/index/src/test/org/apache/hadoop/contrib/index/lucene/TestMixedDirectory.java,0,0,1
third_party/zookeeper-3.3.1/docs/skin/images/poddoc.png,0,0,1
frameworks/{hadoop-0.20.0 => hadoop-0.20.2}/src/mapred/org/apache/hadoop/mapred/lib/aggregate/UserDefinedValueAggregatorDescriptor.java,0,0,1
frameworks/hadoop-0.20.2/src/contrib/thriftfs/lib/hadoopthriftapi.jar,0,0,1
third_party/libprocess/third_party/boost-1.37.0/boost/preprocessor/repetition/enum_trailing_params.hpp,0,38,1
third_party/libprocess/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/plain/bind.hpp,0,561,1
frameworks/{hadoop-0.20.0 => hadoop-0.20.2}/src/docs/cn/forrest.properties,0,0,1
frameworks/hadoop-0.20.2/src/docs/cn/src/documentation/skins/common/scripts/menu.js,0,48,1
{src/third_party/zookeeper-3.3.1 => third_party/zookeeper-3.3.1/src}/contrib/zkpython/src/python/setup.py,0,0,1
src/third_party/{zookeeper-3.3.0 => zookeeper-3.3.1/src}/contrib/zkperl/typemap,0,0,1
third_party/zookeeper-3.3.1/src/docs/src/documentation/resources/images/zkperfRW.jpg,0,0,1
third_party/zookeeper-3.3.1/src/java/test/checkstyle.xml,0,170,1
{src/third_party/libprocess/third_party/boost-1.37.0/boost/type_traits => third_party/boost-1.37.0/boost}/add_reference.hpp,0,0,1
{src/third_party => third_party}/boto-1.8d/boto/mturk/qualification.py,0,0,1
{src => third_party/libprocess}/third_party/boost-1.37.0/boost/preprocessor/debug/assert.hpp,0,0,1
third_party/libprocess/third_party/boost-1.37.0/boost/bind/arg.hpp,0,62,1
frameworks/hadoop-0.20.2/src/contrib/eclipse-plugin/plugin.xml,0,287,1
third_party/zookeeper-3.3.1/src/java/generated/org/apache/zookeeper/proto/GetChildrenRequest.java,0,122,1
src/{master_detector.hpp => detector/detector.hpp},0,0,1
{src => third_party/libprocess}/third_party/boost-1.37.0/boost/mpl/is_placeholder.hpp,0,0,1
third_party/zookeeper-3.3.1/src/java/main/org/apache/zookeeper/Watcher.java,0,125,1
{src/third_party/libprocess/third_party/boost-1.37.0/boost => third_party/boost-1.37.0/boost/type_traits}/is_class.hpp,0,0,1
frameworks/hadoop-0.20.2/src/core/org/apache/hadoop/net/ScriptBasedMapping.java,0,159,1
frameworks/{hadoop-0.20.0 => hadoop-0.20.2}/src/hdfs/org/apache/hadoop/hdfs/server/balancer/Balancer.java,0,0,1
third_party/libprocess/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/dmc/plus.hpp,0,146,1
frameworks/{hadoop-0.20.0/src/contrib/hod/hodlib/Common => hadoop-0.20.2/src/contrib/hod/testing}/__init__.py,0,0,1
frameworks/hadoop-0.20.2/src/contrib/fairscheduler/src/java/org/apache/hadoop/mapred/TaskType.java,0,26,1
frameworks/{hadoop-0.20.0 => hadoop-0.20.2}/src/contrib/fuse-dfs/src/fuse_impls_chown.c,0,0,1
{src/third_party => third_party}/zookeeper-3.3.1/src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/jaxb/ZChildren.java,0,0,1
frameworks/{hadoop-0.20.0 => hadoop-0.20.2}/src/test/org/apache/hadoop/mapred/MRBench.java,0,0,1
{src/third_party/libprocess/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/bcc_pre590 => third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/bcc}/bitor.hpp,0,0,1
third_party/boto-2.0b2/boto/tests/devpay_s3.py,0,177,1
frameworks/{hadoop-0.20.0 => hadoop-0.20.2}/src/docs/cn/src/documentation/skins/common/images/remove.jpg,0,0,1
{src => third_party/libprocess}/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/msvc70/and.hpp,0,0,1
{src => third_party/libprocess}/third_party/boost-1.37.0/boost/config/compiler/mpw.hpp,0,0,1
third_party/zookeeper-3.3.1/docs/api/org/apache/zookeeper/server/class-use/PurgeTxnLog.html,0,144,1
{src/third_party => third_party}/zookeeper-3.3.1/src/java/main/org/apache/zookeeper/server/ZKDatabase.java,0,0,1
third_party/libprocess/third_party/boost-1.37.0/boost/ice.hpp,0,20,1
frameworks/hadoop-0.20.2/src/contrib/hod/hodlib/Schedulers/torque.py,0,175,1
frameworks/{hadoop-0.20.0 => hadoop-0.20.2}/src/contrib/thriftfs/if/hadoopfs.thrift,0,0,1
{src/third_party => third_party}/zookeeper-3.3.1/src/lastRevision.sh,0,0,1
third_party/libprocess/third_party/boost-1.37.0/boost/type_traits/detail/size_t_trait_def.hpp,0,58,1
frameworks/hadoop-0.20.2/src/contrib/index/sample/data2.txt,0,10,1
{src => third_party/libprocess}/third_party/boost-1.37.0/boost/mpl/aux_/preprocessor/partial_spec_params.hpp,0,0,1
{src/third_party => third_party}/libprocess/legacy.cpp,0,0,1
{src/ec2/deploy.karmic64 => ec2/deploy.lucid64}/root/hadoop-0.20.2/conf/hdfs-site.xml,0,0,1
frameworks/{hadoop-0.20.0 => hadoop-0.20.2}/src/test/org/apache/hadoop/mapred/lib/TestDelegatingInputFormat.java,0,0,1
third_party/zookeeper-3.3.1/src/contrib/zkperl/ZooKeeper.xs,0,2669,1
{src/third_party/boost-1.37.0/boost/type_traits => third_party/libprocess/third_party/boost-1.37.0/boost}/decay.hpp,0,0,1
frameworks/{hadoop-0.20.0 => hadoop-0.20.2}/src/contrib/vaidya/src/java/org/apache/hadoop/vaidya/util/XMLUtils.java,0,0,1
{src => third_party/libprocess}/third_party/boost-1.37.0/boost/config/abi_prefix.hpp,0,0,1
{src/third_party/libprocess/third_party => third_party}/boost-1.37.0/boost/mpl/aux_/config/operators.hpp,0,0,1
third_party/zookeeper-3.3.1/docs/api/org/apache/zookeeper/data/ACL.html,0,557,1
third_party/boost-1.37.0/boost/mpl/map/aux_/key_type_impl.hpp,0,36,1
{src/third_party => third_party}/zookeeper-3.3.1/docs/zookeeperHierarchicalQuorums.html,0,0,1
{src/third_party/libprocess/third_party => third_party}/boost-1.37.0/boost/mpl/aux_/config/use_preprocessed.hpp,0,0,1
frameworks/hadoop-0.20.2/src/mapred/org/apache/hadoop/mapred/MapOutputFile.java,0,185,1
src/third_party/{zookeeper-3.3.0/contrib/ZooInspector => zookeeper-3.3.1/src/contrib/zooinspector}/src/java/org/apache/zookeeper/inspector/manager/ZooInspectorManagerImpl.java,0,0,1
{src/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/msvc70 => third_party/libprocess/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/no_ctps}/iter_fold_impl.hpp,0,0,1
src/third_party/zookeeper-3.2.2/src/java/test/data/invalidsnap/version-2/snapshot.0,0,0,1
{src/third_party => third_party}/zookeeper-3.3.1/dist-maven/zookeeper-3.3.1-sources.jar,0,0,1
frameworks/hadoop-0.20.2/src/contrib/eclipse-plugin/src/java/org/apache/hadoop/eclipse/actions/OpenNewMRProjectAction.java,0,48,1
{src => third_party/libprocess}/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/gcc/apply.hpp,0,0,1
src/webui/bottle-0.5.6/test/test_templates.py,0,50,1
frameworks/hadoop-0.20.2/src/docs/cn/src/documentation/skins/pelt/images/header_white_line.gif,0,0,1
{src/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/gcc => third_party/libprocess/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/mwcw}/apply_fwd.hpp,0,0,1
{src/third_party => third_party}/libprocess/synchronized.cpp,0,0,1
frameworks/hadoop-0.20.2/src/mapred/org/apache/hadoop/mapred/TaskID.java,0,139,1
{src/third_party/zookeeper-3.3.1 => third_party/zookeeper-3.3.1/src}/contrib/bookkeeper/src/java/org/apache/bookkeeper/streaming/LedgerInputStream.java,0,0,1
{src/third_party/libprocess/third_party => third_party}/boost-1.37.0/boost/mpl/min_element.hpp,0,0,1
third_party/glog-0.3.1/src/glog/raw_logging.h.in,0,185,1
third_party/libprocess/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/plain/bitor.hpp,0,142,1
third_party/libprocess/third_party/boost-1.37.0/boost/type_traits/type_with_alignment.hpp,0,393,1
src/python/native/{ => src/mesos/native}/proxy_executor.cpp,0,0,1
frameworks/hadoop-0.20.2/src/webapps/job/index.html,0,20,1
third_party/libprocess/third_party/boost-1.37.0/boost/preprocessor/while.hpp,0,17,1
third_party/boto-2.0b2/boto/tests/test_sdbconnection.py,0,108,1
third_party/{boto-1.9b => boto-2.0b2}/boto/vpc/subnet.py,0,0,1
{src/third_party/libprocess/third_party => third_party}/boost-1.37.0/boost/mpl/limits/arity.hpp,0,0,1
third_party/libprocess/third_party/libev-3.8/README,0,58,1
{src => third_party/libprocess}/third_party/boost-1.37.0/boost/mpl/numeric_cast.hpp,0,0,1
{src => third_party/libprocess}/third_party/boost-1.37.0/boost/mpl/size_t.hpp,0,0,1
src/third_party/zookeeper-3.2.2/src/docs/src/documentation/resources/images/zkcomponents.jpg,0,0,1
frameworks/hadoop-0.20.2/src/hdfs/org/apache/hadoop/hdfs/server/common/Util.java,0,28,1
third_party/boost-1.37.0/boost/preprocessor/iteration/detail/bounds/lower3.hpp,0,99,1
third_party/libprocess/third_party/boost-1.37.0/boost/type_traits/is_float.hpp,0,27,1
frameworks/hadoop-0.20.2/src/contrib/streaming/src/java/org/apache/hadoop/streaming/Environment.java,0,116,1
frameworks/{hadoop-0.20.0 => hadoop-0.20.2}/src/core/org/apache/hadoop/metrics/spi/CompositeContext.java,0,0,1
frameworks/{hadoop-0.20.0 => hadoop-0.20.2}/src/test/org/apache/hadoop/hdfs/server/datanode/TestInterDatanodeProtocol.java,0,0,1
frameworks/{hadoop-0.20.0 => hadoop-0.20.2}/src/core/org/apache/hadoop/io/compress/zlib/ZlibDecompressor.java,0,0,1
{src => third_party/libprocess}/third_party/boost-1.37.0/boost/mpl/copy_if.hpp,0,0,1
third_party/zookeeper-3.3.1/contrib/bookkeeper/src/java/org/apache/bookkeeper/proto/NIOServerFactory.java,0,517,1
{src/third_party => third_party}/gtest-1.5.0/msvc/gtest-md.vcproj,0,0,1
third_party/libprocess/avro.cpp,0,135,1
third_party/{gtest-1.5.0 => gmock-1.5.0/gtest}/xcode/Samples/FrameworkSample/Info.plist,0,0,1
third_party/zookeeper-3.3.1/src/java/main/org/apache/zookeeper/server/quorum/QuorumPeerConfig.java,0,344,1
{src/third_party => third_party}/zookeeper-3.3.1/docs/jdiff/changes/org.apache.zookeeper.KeeperException.NoNodeException.html,0,0,1
third_party/zookeeper-3.3.1/src/java/generated/org/apache/zookeeper/proto/ExistsResponse.java,0,105,1
third_party/boost-1.37.0/boost/msvc/remove_volatile.hpp,0,143,1
third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/no_ttp/plus.hpp,0,156,1
frameworks/{hadoop-0.20.0 => hadoop-0.20.2}/src/contrib/hod/testing/testModule.py,0,0,1
src/third_party/zookeeper-3.3.0/src/contrib/rest/lib/jersey-client-1.0.3.LICENSE.txt,0,263,1
frameworks/{hadoop-0.20.0/src/contrib/hdfsproxy => hadoop-0.20.2}/conf/configuration.xsl,0,0,1
third_party/zookeeper-3.3.1/contrib/bookkeeper/src/java/org/apache/bookkeeper/util/LocalBookKeeper.java,0,208,1
