entity,fractal-value,total-revs
third_party/libprocess/third_party/boost-1.37.0/boost/range/mutable_iterator.hpp,0.0,1
frameworks/{hadoop-0.20.0 => hadoop-0.20.2}/src/test/org/apache/hadoop/mapred/TestComparators.java,0.0,1
third_party/boost-1.37.0/boost/preprocessor/selection/min.hpp,0.0,1
src/third_party/{zookeeper-3.2.2 => zookeeper-3.3.0}/src/java/main/org/apache/zookeeper/jmx/MBeanRegistry.java,0.0,1
src/third_party/zookeeper-3.3.0/docs/jdiff/missingSinces.txt,0.0,1
src/third_party/boost-1.37.0/boost/mpl/list/list30_c.hpp,0.0,1
third_party/zookeeper-3.3.1/docs/api/overview-tree.html,0.0,1
src/third_party/boost-1.37.0/boost/is_float.hpp,0.0,1
{src/third_party => third_party}/gtest-1.5.0/samples/sample3_unittest.cc,0.0,1
third_party/{boto-1.8d => boto-1.9b}/boto/tests/test_sdbconnection.py,0.0,1
third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/dmc/bind.hpp,0.0,1
src/third_party/{zookeeper-3.3.0 => zookeeper-3.3.1}/src/java/test/org/apache/zookeeper/test/SessionTest.java,0.0,1
frameworks/hadoop-0.20.2/src/contrib/hdfsproxy/conf/log4j.properties,0.0,1
third_party/protobuf-2.4.1/install-sh,0.0,1
{src => third_party/libprocess}/third_party/boost-1.37.0/boost/mpl/greater.hpp,0.0,1
src/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/plain/less_equal.hpp,0.0,1
src/third_party/{zookeeper-3.3.0 => zookeeper-3.3.1}/LICENSE.txt,0.0,1
include/mesos/version.hpp.in,0.0,1
frameworks/{hadoop-0.20.0 => hadoop-0.20.2}/src/mapred/org/apache/hadoop/mapred/JobSubmissionProtocol.java,0.0,1
src/third_party/{zookeeper-3.2.2 => zookeeper-3.3.0}/docs/api/org/apache/zookeeper/KeeperException.CodeDeprecated.html,0.0,1
src/third_party/libprocess/third_party/boost-1.37.0/boost/is_empty.hpp,0.0,1
frameworks/hadoop-0.20.2/src/contrib/fuse-dfs/src/fuse_options.c,0.0,1
frameworks/hadoop-0.20.2/src/mapred/org/apache/hadoop/mapred/IsolationRunner.java,0.0,1
frameworks/hadoop-0.20.0/src/test/org/apache/hadoop/mapred/jobcontrol/TestLocalJobControl.java,0.0,1
third_party/libprocess/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/no_ttp/shift_right.hpp,0.0,1
{src/third_party/zookeeper-3.3.1/src/java => third_party/zookeeper-3.3.1}/lib/log4j-1.2.15.LICENSE.txt,0.0,1
{src/third_party/boost-1.37.0/boost/type_traits => third_party/libprocess/third_party/boost-1.37.0/boost}/remove_volatile.hpp,0.0,1
{src/third_party/libprocess/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/plain => third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/bcc551}/advance_forward.hpp,0.0,1
src/third_party/libprocess/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/bcc_pre590/template_arity.hpp,0.0,1
src/third_party/{zookeeper-3.2.2 => zookeeper-3.3.0/recipes/queue}/src/c/acinclude.m4,0.0,1
third_party/boto-1.9b/boto/sqs/regioninfo.py,0.0,1
{src/third_party/zookeeper-3.3.1/src/contrib/zooinspector => third_party/zookeeper-3.3.1/contrib/ZooInspector}/src/java/org/apache/zookeeper/inspector/manager/NodeListener.java,0.0,1
third_party/libprocess/third_party/boost-1.37.0/boost/mpl/aux_/config/lambda.hpp,0.0,1
frameworks/hadoop-0.20.0/src/core/org/apache/hadoop/io/compress/GzipCodec.java,0.0,1
third_party/boto-1.9b/boto/mturk/test/create_hit_with_qualifications.py,0.0,1
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/security/authorize/TestServiceLevelAuthorization.java,0.0,1
src/third_party/zookeeper-3.2.2/src/java/main/org/apache/zookeeper/server/ZooTrace.java,0.0,1
src/third_party/boost-1.37.0/boost/mpl/empty_base.hpp,0.0,1
frameworks/{hadoop-0.20.0 => hadoop-0.20.2}/src/test/org/apache/hadoop/mapred/TestMultiFileSplit.java,0.0,1
frameworks/hadoop-0.20.0/src/mapred/org/apache/hadoop/mapred/MapTaskRunner.java,0.0,1
src/tests/{ => containerizer}/cgroups_tests.cpp,0.0,1
{src => third_party/libprocess}/third_party/boost-1.37.0/boost/next_prior.hpp,0.0,1
src/third_party/libprocess/third_party/boost-1.37.0/boost/mpl/vector/aux_/item.hpp,0.0,1
frameworks/hadoop-0.20.2/src/contrib/eclipse-plugin/src/java/org/apache/hadoop/eclipse/server/ConfProp.java,0.0,1
third_party/zookeeper-3.3.1/docs/zookeeperTutorial.html,0.0,1
src/third_party/boost-1.37.0/boost/is_stateless.hpp,0.0,1
frameworks/{hadoop-0.20.0 => hadoop-0.20.2}/src/examples/python/pyAbacus/JyAbacusWCPlugIN.py,0.0,1
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/fs/s3/Jets3tS3FileSystemContractTest.java,0.0,1
third_party/zookeeper-3.3.1/src/contrib/zkpython/src/test/exists_test.py,0.0,1
src/third_party/boost-1.37.0/boost/mpl/set/aux_/has_key_impl.hpp,0.0,1
src/third_party/{zookeeper-3.2.2 => zookeeper-3.3.0/src}/recipes/lock/src/java/org/apache/zookeeper/recipes/lock/LockListener.java,0.0,1
{src/third_party/zookeeper-3.3.1/src => third_party/zookeeper-3.3.1}/contrib/bookkeeper/src/java/org/apache/bookkeeper/streaming/LedgerOutputStream.java,0.0,1
third_party/boto-1.9b/boto/mapreduce/pdb_describe,0.0,1
src/third_party/boost-1.37.0/boost/mpl/contains_fwd.hpp,0.0,1
src/third_party/zookeeper-3.3.0/contrib/ZooInspector/src/java/org/apache/zookeeper/inspector/gui/ZooInspectorAboutDialog.java,0.0,1
third_party/zookeeper-3.3.1/contrib/fatjar/src/java/org/apache/zookeeper/util/FatJarMain.java,0.0,1
src/third_party/zookeeper-3.2.2/src/java/generated/org/apache/zookeeper/proto/SetACLResponse.java,0.0,1
third_party/zookeeper-3.3.1/src/java/main/org/apache/zookeeper/ClientWatchManager.java,0.0,1
src/third_party/{zookeeper-3.3.0 => zookeeper-3.3.1}/src/java/main/org/apache/zookeeper/server/quorum/FollowerZooKeeperServer.java,0.0,1
third_party/zookeeper-3.3.1/src/recipes/queue/src/c/include/zoo_queue.h,0.0,1
third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/bcc/equal_to.hpp,0.0,1
src/third_party/boost-1.37.0/boost/detail/sp_counted_base_w32.hpp,0.0,1
{src/third_party/libprocess/third_party => third_party}/boost-1.37.0/boost/preprocessor/iteration/detail/iter/reverse4.hpp,0.0,1
third_party/zookeeper-3.3.1/docs/bookkeeperOverview.html,0.0,1
{src/third_party => third_party}/zookeeper-3.3.1/docs/zookeeperTutorial.html,0.0,1
{src/third_party/libprocess/third_party => third_party}/boost-1.37.0/boost/preprocessor/arithmetic/sub.hpp,0.0,1
frameworks/hadoop-0.20.0/src/test/org/apache/hadoop/mapred/BigMapOutput.java,0.0,1
src/third_party/{zookeeper-3.3.0 => zookeeper-3.3.1}/docs/skin/images/rc-t-r-5-1header-2tab-unselected-3tab-unselected.png,0.0,1
src/third_party/{zookeeper-3.3.0/src => zookeeper-3.3.1}/contrib/zkfuse/src/event.h,0.0,1
frameworks/hadoop-0.20.0/src/benchmarks/gridmix/pipesort/text-sort.small,0.0,1
src/third_party/{zookeeper-3.2.2 => zookeeper-3.3.0}/docs/jdiff/changes/fields_index_removals.html,0.0,1
{src => third_party/libprocess}/third_party/boost-1.37.0/boost/mpl/map/aux_/preprocessed/typeof_based/map20.hpp,0.0,1
src/third_party/boost-1.37.0/boost/mpl/set/aux_/preprocessed/plain/set20_c.hpp,0.0,1
third_party/boost-1.37.0/boost/mpl/vector/vector0.hpp,0.0,1
{src/third_party/zookeeper-3.3.1/src => third_party/zookeeper-3.3.1}/contrib/zktreeutil/src/SimpleTree.h,0.0,1
third_party/zookeeper-3.3.1/src/recipes/lock/test/org/apache/zookeeper/recipes/lock/ZNodeNameTest.java,0.0,1
third_party/boost-1.37.0/boost/is_enum.hpp,0.0,1
src/third_party/libprocess/third_party/boost-1.37.0/boost/type_traits/is_union.hpp,0.0,1
src/third_party/libprocess/third_party/boost-1.37.0/boost/floating_point_promotion.hpp,0.0,1
{src/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/mwcw => third_party/libprocess/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/bcc551}/times.hpp,0.0,1
third_party/boost-1.37.0/boost/mpl/aux_/clear_impl.hpp,0.0,1
{src/third_party/libprocess/third_party => third_party}/boost-1.37.0/boost/mpl/bool_fwd.hpp,0.0,1
third_party/boost-1.37.0/boost/mpl/aux_/count_impl.hpp,0.0,1
frameworks/hadoop-0.20.2/src/core/org/apache/hadoop/io/package.html,0.0,1
{src/third_party/libprocess/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/mwcw => third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/dmc}/and.hpp,0.0,1
third_party/libprocess/third_party/boost-1.37.0/boost/mpl/map/aux_/numbered.hpp,0.0,1
src/third_party/libprocess/variadic.hpp,0.0,1
src/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/no_ctps/plus.hpp,0.0,1
{src/third_party/boost-1.37.0/boost => third_party/libprocess/third_party/boost-1.37.0/boost/type_traits}/same_traits.hpp,0.0,1
frameworks/hadoop-0.20.0/src/docs/cn/src/documentation/skins/common/xslt/html/split.xsl,0.0,1
frameworks/hadoop-0.20.0/src/core/org/apache/hadoop/record/compiler/generated/Token.java,0.0,1
{src => third_party/libprocess}/third_party/boost-1.37.0/boost/range/distance.hpp,0.0,1
third_party/libprocess/third_party/boost-1.37.0/boost/preprocessor/tuple/reverse.hpp,0.0,1
src/third_party/gtest-1.4.0-patched/src/gtest-death-test.cc,0.0,1
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/mapred/TestIndexCache.java,0.0,1
third_party/libprocess/third_party/ry-http-parser-1c3624a.tar.gz,0.0,1
src/slave/containerizer/{ => mesos}/provisioner/docker/message.proto,0.0,1
third_party/libprocess/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/dmc/not_equal_to.hpp,0.0,1
third_party/boost-1.37.0/boost/preprocessor/seq/fold_right.hpp,0.0,1
src/third_party/zookeeper-3.2.2/src/contrib/zkfuse/src/event.h,0.0,1
{src => third_party/libprocess}/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/msvc70/apply_wrap.hpp,0.0,1
third_party/libprocess/third_party/boost-1.37.0/boost/mpl/set/aux_/has_key_impl.hpp,0.0,1
third_party/zookeeper-3.3.1/src/java/test/org/apache/zookeeper/test/DataTreeTest.java,0.0,1
{src/third_party/boost-1.37.0/boost/type_traits => third_party/libprocess/third_party/boost-1.37.0/boost}/is_arithmetic.hpp,0.0,1
{src => third_party/libprocess}/third_party/boost-1.37.0/boost/preprocessor/debug.hpp,0.0,1
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/hdfs/server/namenode/TestDatanodeDescriptor.java,0.0,1
{third_party => 3rdparty}/libprocess/include/process/clock.hpp,0.0,1
src/third_party/libprocess/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/bcc_pre590/full_lambda.hpp,0.0,1
{src/third_party/libprocess/third_party/boost-1.37.0/boost => third_party/boost-1.37.0/boost/type_traits}/add_pointer.hpp,0.0,1
src/third_party/{zookeeper-3.3.0 => zookeeper-3.3.1}/src/docs/src/documentation/content/xdocs/javaExample.xml,0.0,1
third_party/libprocess/third_party/boost-1.37.0/boost/detail/atomic_count_gcc_x86.hpp,0.0,1
third_party/boto-2.0b2/boto/ec2/__init__.py,0.0,1
src/third_party/libprocess/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/plain/lambda_no_ctps.hpp,0.0,1
src/third_party/{zookeeper-3.3.0 => zookeeper-3.3.1/src}/recipes/lock/src/java/org/apache/zookeeper/recipes/lock/ZooKeeperOperation.java,0.0,1
src/third_party/{zookeeper-3.3.0 => zookeeper-3.3.1}/src/contrib/rest/NOTICE.txt,0.0,1
frameworks/{hadoop-0.20.0 => hadoop-0.20.2}/src/mapred/org/apache/hadoop/mapreduce/Partitioner.java,0.0,1
src/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/plain/divides.hpp,0.0,1
third_party/libprocess/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/bcc551/bitor.hpp,0.0,1
frameworks/{hadoop-0.20.0 => hadoop-0.20.2}/src/test/org/apache/hadoop/hdfs/TestDecommission.java,0.0,1
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/mapred/HadoopTestCase.java,0.0,1
frameworks/hadoop-0.20.2/src/contrib/failmon/src/java/org/apache/hadoop/contrib/failmon/EventRecord.java,0.0,1
third_party/libprocess/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/gcc/bitxor.hpp,0.0,1
src/third_party/libprocess/third_party/boost-1.37.0/boost/mpl/long_fwd.hpp,0.0,1
{src/third_party/libprocess/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/no_ttp => third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/dmc}/map.hpp,0.0,1
third_party/zookeeper-3.3.1/src/docs/src/documentation/content/xdocs/zookeeperHierarchicalQuorums.xml,0.0,1
frameworks/hadoop-0.20.0/src/docs/cn/src/documentation/skins/common/xslt/svg/document-to-svg.xsl,0.0,1
frameworks/{hadoop-0.20.0 => hadoop-0.20.2}/src/core/org/apache/hadoop/io/serializer/DeserializerComparator.java,0.0,1
src/tests/{sasl_tests.cpp => cram_md5_authentication_tests.cpp},0.0,1
{src/third_party/libprocess/third_party => third_party}/boost-1.37.0/boost/preprocessor/repetition/enum_shifted_params.hpp,0.0,1
{src/third_party/libprocess/third_party => third_party}/boost-1.37.0/boost/iterator/detail/facade_iterator_category.hpp,0.0,1
third_party/libprocess/third_party/stout/include/stout/result.hpp,0.0,1
src/third_party/{zookeeper-3.2.2 => zookeeper-3.3.0}/src/java/test/checkstyle.xml,0.0,1
src/third_party/{zookeeper-3.3.0/src/contrib/zooinspector => zookeeper-3.3.1/contrib/ZooInspector}/icons/launch_stop.gif,0.0,1
frameworks/{hadoop-0.20.0 => hadoop-0.20.2}/src/contrib/fuse-dfs/src/fuse_impls_readdir.c,0.0,1
frameworks/hadoop-0.20.2/src/contrib/eclipse-plugin/src/java/org/apache/hadoop/eclipse/preferences/MapReducePreferencePage.java,0.0,1
frameworks/{hadoop-0.20.0 => hadoop-0.20.2}/src/test/org/apache/hadoop/mapred/GenericMRLoadGenerator.java,0.0,1
src/third_party/{zookeeper-3.3.0 => zookeeper-3.3.1}/docs/api/stylesheet.css,0.0,1
src/third_party/libprocess/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/bcc/or.hpp,0.0,1
frameworks/hadoop-0.20.0/src/contrib/thriftfs/gen-py/__init__.py,0.0,1
src/third_party/libprocess/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/mwcw/full_lambda.hpp,0.0,1
third_party/libprocess/third_party/boost-1.37.0/boost/mpl/aux_/lambda_spec.hpp,0.0,1
frameworks/{hadoop-0.20.0 => hadoop-0.20.2}/src/c++/librecordio/recordio.hh,0.0,1
frameworks/hadoop-0.20.2/src/c++/librecordio/binarchive.cc,0.0,1
third_party/boost-1.37.0/boost/range/detail/size.hpp,0.0,1
frameworks/{hadoop-0.20.0 => hadoop-0.20.2}/src/test/org/apache/hadoop/mapred/test.tar.gz,0.0,1
src/third_party/zookeeper-3.3.0/src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/gui/ZooInspectorAboutDialog.java,0.0,1
third_party/boto-2.0b2/boto/tests/test_ec2connection.py,0.0,1
src/third_party/{zookeeper-3.2.2 => zookeeper-3.3.0}/docs/skin/images/page.gif,0.0,1
frameworks/hadoop-0.20.2/src/docs/cn/src/documentation/resources/images/hadoop-logo.jpg,0.0,1
third_party/boost-1.37.0/boost/mpl/multiset/aux_/item.hpp,0.0,1
third_party/zookeeper-3.3.1/docs/api/org/apache/zookeeper/ZooDefs.OpCode.html,0.0,1
{src/third_party/libprocess/third_party => third_party}/boost-1.37.0/boost/mpl/set/aux_/preprocessed/plain/set40_c.hpp,0.0,1
src/third_party/libprocess/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/msvc70/full_lambda.hpp,0.0,1
src/webui/master/static/js/ui-bootstrap-tpls-0.9.0.min.js,0.0,1
src/third_party/libprocess/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/msvc60/fold_impl.hpp,0.0,1
third_party/zookeeper-3.3.1/docs/api/org/apache/zookeeper/server/package-use.html,0.0,1
third_party/libprocess/third_party/boost-1.37.0/boost/functional/detail/hash_float.hpp,0.0,1
{src => third_party/libprocess}/third_party/boost-1.37.0/boost/config/abi/msvc_prefix.hpp,0.0,1
{src/third_party/libprocess/third_party => third_party}/boost-1.37.0/boost/preprocessor/iteration/detail/iter/forward1.hpp,0.0,1
{src => third_party/libprocess}/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/bcc/quote.hpp,0.0,1
src/third_party/zookeeper-3.2.2/docs/images/hadoop-logo.jpg,0.0,1
frameworks/hadoop-0.20.2/src/contrib/eclipse-plugin/resources/reduce16x16.gif,0.0,1
third_party/libprocess/third_party/boost-1.37.0/boost/preprocessor/repetition/detail/for.hpp,0.0,1
src/slave/containerizer/{ => mesos}/provisioner/paths.cpp,0.0,1
{src => third_party/libprocess}/third_party/boost-1.37.0/boost/detail/has_default_constructor.hpp,0.0,1
third_party/libprocess/third_party/boost-1.37.0/boost/utility/in_place_factory.hpp,0.0,1
third_party/{boto-1.8d => boto-1.9b}/boto/sdb/persist/test_persist.py,0.0,1
frameworks/hadoop-0.20.2/src/mapred/org/apache/hadoop/mapred/MultiFileSplit.java,0.0,1
src/third_party/boost-1.37.0/boost/mpl/set/aux_/set0.hpp,0.0,1
third_party/zookeeper-3.3.1/docs/api/org/apache/zookeeper/server/quorum/package-summary.html,0.0,1
src/third_party/{zookeeper-3.3.0 => zookeeper-3.3.1}/src/java/test/data/upgrade/snapshot.100000000,0.0,1
frameworks/hadoop-0.20.2/src/docs/cn/src/documentation/skins/pelt/images/chapter_open.gif,0.0,1
frameworks/hadoop-0.20.0/src/contrib/bash-tab-completion/hadoop.sh,0.0,1
frameworks/hadoop-0.20.2/src/examples/org/apache/hadoop/examples/dancing/package.html,0.0,1
{src => third_party/libprocess}/third_party/boost-1.37.0/boost/mpl/integral_c_tag.hpp,0.0,1
frameworks/hadoop-0.20.0/src/test/org/apache/hadoop/security/authorize/TestServiceLevelAuthorization.java,0.0,1
src/third_party/zookeeper-3.2.2/docs/jdiff/changes/packages_index_all.html,0.0,1
frameworks/hadoop-0.20.0/src/core/org/apache/hadoop/util/UTF8ByteArrayUtils.java,0.0,1
third_party/libprocess/variadic.hpp,0.0,1
frameworks/{hadoop-0.20.0 => hadoop-0.20.2}/src/docs/cn/src/documentation/skins/common/scripts/breadcrumbs-optimized.js,0.0,1
frameworks/{hadoop-0.20.0 => hadoop-0.20.2}/src/mapred/org/apache/hadoop/mapred/lib/CombineFileSplit.java,0.0,1
src/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/msvc60/and.hpp,0.0,1
frameworks/hadoop-0.20.0/src/mapred/org/apache/hadoop/mapred/lib/aggregate/UniqValueCount.java,0.0,1
frameworks/{hadoop-0.20.0 => hadoop-0.20.2}/src/mapred/org/apache/hadoop/mapred/pipes/PipesPartitioner.java,0.0,1
third_party/libprocess/third_party/boost-1.37.0/boost/preprocessor/list/detail/fold_left.hpp,0.0,1
3rdparty/libprocess/3rdparty/stout/include/stout/os/windows/fcntl.hpp,0.0,1
frameworks/{hadoop-0.20.0 => hadoop-0.20.2}/src/c++/libhdfs/tests/conf/core-site.xml,0.0,1
{src => third_party/libprocess}/third_party/boost-1.37.0/boost/preprocessor/repetition/detail/msvc/for.hpp,0.0,1
src/{ => master}/allocator.hpp,0.0,1
third_party/gmock-1.5.0/gtest/m4/acx_pthread.m4,0.0,1
third_party/zookeeper-3.3.1/src/contrib/zkpython/src/test/connection_test.py,0.0,1
third_party/libprocess/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/bcc551/quote.hpp,0.0,1
src/third_party/libprocess/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/plain/set_c.hpp,0.0,1
third_party/libprocess/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/gcc/not_equal_to.hpp,0.0,1
frameworks/{hadoop-0.20.0 => hadoop-0.20.2}/src/docs/cn/src/documentation/skins/common/images/printer.gif,0.0,1
third_party/boost-1.37.0/boost/mpl/vector/vector30_c.hpp,0.0,1
third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/plain/deque.hpp,0.0,1
{src => third_party/libprocess}/third_party/boost-1.37.0/boost/preprocessor/cat.hpp,0.0,1
src/third_party/zookeeper-3.3.0/src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/gui/ZooInspectorIconResources.java,0.0,1
frameworks/hadoop-0.20.0/src/core/org/apache/hadoop/util/CyclicIteration.java,0.0,1
{src/third_party/boost-1.37.0/boost => third_party/libprocess/third_party/boost-1.37.0/boost/type_traits}/msvc/remove_const.hpp,0.0,1
frameworks/{hadoop-0.20.0 => hadoop-0.20.2}/src/docs/cn/src/documentation/content/xdocs/commands_manual.xml,0.0,1
frameworks/{hadoop-0.20.0 => hadoop-0.20.2}/src/core/org/apache/hadoop/record/Record.java,0.0,1
{src/third_party/zookeeper-3.3.1/src => third_party/zookeeper-3.3.1}/contrib/zkfuse/configure.ac,0.0,1
src/third_party/boost-1.37.0/boost/detail/algorithm.hpp,0.0,1
src/third_party/zookeeper-3.2.2/contrib/zkperl/t/22_stat_tie.t,0.0,1
src/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/no_ctps/advance_backward.hpp,0.0,1
frameworks/{hadoop-0.20.0 => hadoop-0.20.2}/src/contrib/hdfsproxy/conf/user-certs.xml,0.0,1
{src/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/bcc => third_party/libprocess/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/bcc_pre590}/bitand.hpp,0.0,1
frameworks/hadoop-0.20.0/src/contrib/fairscheduler/src/java/org/apache/hadoop/mapred/Pool.java,0.0,1
{src => third_party/libprocess}/third_party/boost-1.37.0/boost/preprocessor/enum.hpp,0.0,1
src/third_party/glog-0.3.0/Makefile.in,0.0,1
{src/third_party => third_party}/zookeeper-3.3.1/src/java/generated/org/apache/zookeeper/txn/CreateSessionTxn.java,0.0,1
third_party/boost-1.37.0/boost/preprocessor/arithmetic/dec.hpp,0.0,1
frameworks/hadoop-0.20.2/src/test/lib/mina-core-2.0.0-M2-20080407.124109-12.jar,0.0,1
src/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/bcc_pre590/list_c.hpp,0.0,1
docs/{mesos-architecture.md => architecture.md},0.0,1
src/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/bcc_pre590/advance_forward.hpp,0.0,1
third_party/boost-1.37.0/boost/detail/allocator_utilities.hpp,0.0,1
src/third_party/{zookeeper-3.3.0/src/java => zookeeper-3.3.1}/lib/cobertura/README.txt,0.0,1
